_id,Causa,Causa Classificada,UF ID,Unidade de federação,Sexo,Idade,Ano,Taxa de mortalidade,Número de óbitos,Mortalidade Proporcional,Classificação,top,filtro_1
1784390,Out ds cardiovasculares e circulatórias,023 Out ds cardiovasculares e circulatórias,135,Brasil,Ambos,Todas as idades (padronizado),2006,6.68,0,0,23,,
1784399,Coqueluche,114 Coqueluche,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.08,0,0,114,,
1784430,Câncer de fígado,032 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),2000,4.69,0,0,32,,
1784534,Esquistossomose,095 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.34,0,0,95,,
1784539,Linfoma não Hodgkin,045 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),1997,3.06,0,0,45,,
1784557,Infecções por nematóides intestinais,119 Infecções por nematóides intestinais,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.05,0,0,119,,
1784810,Linfoma não Hodgkin,042 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),2017,2.75,0,0,42,,
1784926,Esquistossomose,088 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.67,0,0,88,,
1784940,Câncer de ovário,053 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),2010,2.03,0,0,53,,
1784981,Parkinson,035 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),2010,4.34,0,0,35,,
1785088,Dengue,119 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.04,0,0,119,,
1785089,D cardíaca valvular não reumática,055 D cardíaca valvular não reumática,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.78,0,0,55,,
1785092,Ds biliares e da vesícula biliar,046 Ds biliares e da vesícula biliar,135,Brasil,Ambos,Todas as idades (padronizado),2000,2.81,0,0,46,,
1785119,Doenças de pele bacterianas,062 Doenças de pele bacterianas,135,Brasil,Ambos,Todas as idades (padronizado),2001,1.64,0,0,62,,
1785435,D reumática cardíaca,059 D reumática cardíaca,135,Brasil,Ambos,Todas as idades (padronizado),2003,1.84,0,0,59,,
1785487,Autolesão,023 Autolesão,135,Brasil,Ambos,Todas as idades (padronizado),2008,6.01,0,0,23,,
1785552,"Distúrbios endócrin, metabólic, sanguín e imunoló","058 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),1992,2.03,0,0,58,,
1785588,Esclerose múltipla,102 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.18,0,0,102,,
1785591,Cisticercose,114 Cisticercose,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.11,0,0,114,,
1785617,Zika virus,130 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),1993,0,0,0,130,,
1785767,Diabetes mellitus,008 Diabetes mellitus,135,Brasil,Ambos,Todas as idades (padronizado),2001,27.45,0,0,8,1,20011
1785836,Ds sexualmente transmissíveis exceto HIV,059 Ds sexualmente transmissíveis exceto HIV,135,Brasil,Ambos,Todas as idades (padronizado),1999,1.91,0,0,59,,
1785905,Conflict and terrorism,125 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.02,0,0,125,,
1785913,"Incêndio, calor e substâncias quentes","079 Incêndio, calor e substâncias quentes",135,Brasil,Ambos,Todas as idades (padronizado),2012,0.87,0,0,79,,
1786051,Difteria,125 Difteria,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.01,0,0,125,,
1786074,Out ds da pele e tecidos subcutâneos,110 Out ds da pele e tecidos subcutâneos,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.11,0,0,110,,
1786106,Parkinson,038 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),1996,4.36,0,0,38,,
1786112,Epilepsia,074 Epilepsia,135,Brasil,Ambos,Todas as idades (padronizado),1995,1.19,0,0,74,,
1786767,Febre tifóide e paratifóide,121 Febre tifóide e paratifóide,135,Brasil,Ambos,Todas as idades (padronizado),2003,0.02,0,0,121,,
1786961,Leishmaniose,082 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.77,0,0,82,,
1787004,Câncer de estômago,015 Câncer de estômago,135,Brasil,Ambos,Todas as idades (padronizado),2011,10.66,0,0,15,,
1787209,Dengue,098 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.26,0,0,98,,
1787407,"Câncer de traq, brônq pulmão","013 Câncer de traq, brônq pulmão",135,Brasil,Ambos,Todas as idades (padronizado),1995,16.19,0,0,13,,
1787490,Esclerose múltipla,107 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.17,0,0,107,,
1787540,Efeitos adversos de tratamento médico,064 Efeitos adversos de tratamento médico,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.5,0,0,64,,
1787667,"Distúrbios endócrin, metabólic, sanguín e imunoló","037 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),2012,3.66,0,0,37,,
1787670,D cardíaca hipertensiva,016 D cardíaca hipertensiva,135,Brasil,Ambos,Todas as idades (padronizado),1991,14.83,0,0,16,,
1787695,Pneumoconiose,102 Pneumoconiose,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.22,0,0,102,,
1787886,Outro câncer da faringe,062 Outro câncer da faringe,135,Brasil,Ambos,Todas as idades (padronizado),1998,1.67,0,0,62,,
1788006,D vascular periférica,082 D vascular periférica,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.85,0,0,82,,
1788067,Zika virus,129 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),1990,0,0,0,129,,
1788372,Endocardite,070 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),1999,1.25,0,0,70,,
1788170,Out ds da pele e tecidos subcutâneos,107 Out ds da pele e tecidos subcutâneos,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.13,0,0,107,,
1788180,Out ds infecciosas intestinais,121 Out ds infecciosas intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.02,0,0,121,,
1788293,Câncer de fígado,035 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),1995,4.96,0,0,35,,
1788339,Diabetes mellitus,007 Diabetes mellitus,135,Brasil,Ambos,Todas as idades (padronizado),2004,27.43,0,0,7,1,20041
1788399,Salmonella não tifoide invasiva (iNTS),108 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),2012,0.14,0,0,108,,
1788468,Íleo paralítico e obstrução intestinal,043 Íleo paralítico e obstrução intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2003,3.11,0,0,43,,
1788663,Zika virus,128 Zika virus,135,Brasil,Ambos,Todas as idades (padronizado),2006,0,0,0,128,,
1788694,Corpo estranho,048 Corpo estranho,135,Brasil,Ambos,Todas as idades (padronizado),2015,2.25,0,0,48,,
1788719,Corpo estranho,046 Corpo estranho,135,Brasil,Ambos,Todas as idades (padronizado),1997,2.83,0,0,46,,
1789090,Intervenção jurídica,126 Intervenção jurídica,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.02,0,0,126,,
1789122,Distúrbios alimentares,128 Distúrbios alimentares,135,Brasil,Ambos,Todas as idades (padronizado),2002,0,0,0,128,,
1789136,Cisticercose,116 Cisticercose,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.03,0,0,116,,
1789246,Esclerose múltipla,112 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.15,0,0,112,,
1789295,D reumática cardíaca,059 D reumática cardíaca,135,Brasil,Ambos,Todas as idades (padronizado),2006,1.68,0,0,59,,
1789308,Câ da vesícula biliar e das vias biliares,044 Câ da vesícula biliar e das vias biliares,135,Brasil,Ambos,Todas as idades (padronizado),1997,3.14,0,0,44,,
1789513,Cólon e câncer de reto,020 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),1996,9.53,0,0,20,,
1789725,Aneurisma da aorta,032 Aneurisma da aorta,135,Brasil,Ambos,Todas as idades (padronizado),2016,4.42,0,0,32,,
1789752,Transtornos relacionados ao uso de drogas,080 Transtornos relacionados ao uso de drogas,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.89,0,0,80,,
1789916,Ds urinárias e infertilidade masculina,026 Ds urinárias e infertilidade masculina,135,Brasil,Ambos,Todas as idades (padronizado),2006,5.28,0,0,26,,
1789953,Corpo estranho,053 Corpo estranho,135,Brasil,Ambos,Todas as idades (padronizado),2003,2.12,0,0,53,,
1790089,Out ds digestivas,060 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),1990,2.12,0,0,60,,
1790119,Conflict and terrorism,131 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2003,0,0,0,131,,
1790206,Neoplasia não maligna da bexiga,031 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2017,4.52,0,0,31,,
1790237,Distúrbios alimentares,131 Distúrbios alimentares,135,Brasil,Ambos,Todas as idades (padronizado),1999,0,0,0,131,,
1790283,Hepatite,089 Hepatite,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.47,0,0,89,,
1790287,Afogamento,035 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),2003,4.56,0,0,35,,
1790463,Esclerose múltipla,104 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.17,0,0,104,,
1790520,Exposição a forças mecânicas,061 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),1998,1.73,0,0,61,,
1790719,D pulmonar obstrutiva crônica,003 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),1997,50.66,0,0,3,1,19971
1790747,Câncer de útero,073 Câncer de útero,135,Brasil,Ambos,Todas as idades (padronizado),2017,1.13,0,0,73,,
1790791,Parkinson,038 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),1992,4.49,0,0,38,,
1790936,Transtornos relacionados ao uso de álcool,041 Transtornos relacionados ao uso de álcool,135,Brasil,Ambos,Todas as idades (padronizado),1996,4.04,0,0,41,,
1791077,Encefalite,102 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.23,0,0,102,,
1791198,Íleo paralítico e obstrução intestinal,043 Íleo paralítico e obstrução intestinal,135,Brasil,Ambos,Todas as idades (padronizado),1994,3.55,0,0,43,,
1791227,Transtornos vasculares intestinais,055 Transtornos vasculares intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2005,2.02,0,0,55,,
1791371,Out ds digestivas,050 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),2007,2.08,0,0,50,,
1791435,Out ds respiratórias crônicas,090 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.61,0,0,90,,
1791468,D cardíaca hipertensiva,013 D cardíaca hipertensiva,135,Brasil,Ambos,Todas as idades (padronizado),2015,10.45,0,0,13,,
1791485,Malária,112 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.08,0,0,112,,
1791520,D do neurônio motor,090 D do neurônio motor,135,Brasil,Ambos,Todas as idades (padronizado),2008,0.47,0,0,90,,
1791589,D do neurônio motor,087 D do neurônio motor,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.58,0,0,87,,
1791659,"Distúrbios endócrin, metabólic, sanguín e imunoló","043 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),2004,3.09,0,0,43,,
1791773,Dengue,117 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.06,0,0,117,,
1791775,Out ds respiratórias crônicas,087 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.56,0,0,87,,
1791952,Febre amarela,122 Febre amarela,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.01,0,0,122,,
1791959,Meningite,054 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2009,1.97,0,0,54,,
1792123,Mesotelioma,093 Mesotelioma,135,Brasil,Ambos,Todas as idades (padronizado),2011,0.39,0,0,93,,
1792184,Asma,050 Asma,135,Brasil,Ambos,Todas as idades (padronizado),2001,2.42,0,0,50,,
1792240,Câncer de pele não melanoma,071 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2001,1.22,0,0,71,,
1792597,"Hérnia inguinal, femoral e abdominal","079 Hérnia inguinal, femoral e abdominal",135,Brasil,Ambos,Todas as idades (padronizado),2004,0.9,0,0,79,,
1792607,"Incêndio, calor e substâncias quentes","061 Incêndio, calor e substâncias quentes",135,Brasil,Ambos,Todas as idades (padronizado),1996,1.79,0,0,61,,
1792644,Ds diarreicas,010 Ds diarreicas,135,Brasil,Ambos,Todas as idades (padronizado),1994,22.42,0,0,10,1,19941
1792646,D inflamatória intestinal,092 D inflamatória intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2011,0.43,0,0,92,,
1792812,Afogamento,035 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),2004,4.46,0,0,35,,
1792889,Pneumoconiose,097 Pneumoconiose,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.3,0,0,97,,
1792906,Out transtornos neurológicos,083 Out transtornos neurológicos,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.78,0,0,83,,
1792925,D inflamatória intestinal,092 D inflamatória intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.43,0,0,92,,
1792967,D isquêmica do coração,001 D isquêmica do coração,135,Brasil,Ambos,Todas as idades (padronizado),2002,108.55,0,0,1,1,20021
1793105,Câncer de bexiga,049 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2008,2.33,0,0,49,,
1793257,Fibrilação e flutter atrial,041 Fibrilação e flutter atrial,135,Brasil,Ambos,Todas as idades (padronizado),1997,4.11,0,0,41,,
1793327,Intoxicação,097 Intoxicação,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.33,0,0,97,,
1793349,Out ferimentos não intencionais,055 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),1999,2.06,0,0,55,,
1793361,Câ da vesícula biliar e das vias biliares,044 Câ da vesícula biliar e das vias biliares,135,Brasil,Ambos,Todas as idades (padronizado),1993,3.53,0,0,44,,
1793468,Out deficiências nutricionais,089 Out deficiências nutricionais,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.59,0,0,89,,
1793582,Malária,118 Malária,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.06,0,0,118,,
1793625,Varicela e herpes zoster,104 Varicela e herpes zoster,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.21,0,0,104,,
1793638,Coqueluche,109 Coqueluche,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.13,0,0,109,,
1793648,Câncer de fígado,032 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),2007,4.72,0,0,32,,
1793718,D pulmonar obstrutiva crônica,003 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),2000,47.14,0,0,3,1,20001
1793841,Câncer de esôfago,028 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),1999,5.6,0,0,28,,
1793873,Out acidentes de transporte,083 Out acidentes de transporte,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.76,0,0,83,,
1793910,Esquistossomose,100 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.24,0,0,100,,
1793980,Infec vias aéreas infer,004 Infec vias aéreas infer,135,Brasil,Ambos,Todas as idades (padronizado),1999,43.71,0,0,4,1,19991
1794041,Neoplasia não maligna da bexiga,032 Neoplasia não maligna da bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2013,4.39,0,0,32,,
1794044,Out transtornos neurológicos,080 Out transtornos neurológicos,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.81,0,0,80,,
1794197,Infeções de vias aéreas superiores,112 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.11,0,0,112,,
1794347,Esquistossomose,096 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.27,0,0,96,,
1794389,Câncer de testículo,108 Câncer de testículo,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.14,0,0,108,,
1794524,Câncer de nasofaringe,101 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.24,0,0,101,,
1794569,Conflict and terrorism,127 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.01,0,0,127,,
1794593,Doenças do aparelho digestivo alto,041 Doenças do aparelho digestivo alto,135,Brasil,Ambos,Todas as idades (padronizado),2003,3.76,0,0,41,,
1794610,Ds diarreicas,035 Ds diarreicas,135,Brasil,Ambos,Todas as idades (padronizado),2011,4.35,0,0,35,,
1795004,Úlcera de decúbito,089 Úlcera de decúbito,135,Brasil,Ambos,Todas as idades (padronizado),2003,0.61,0,0,89,,
1795088,Meningite,044 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2001,3.07,0,0,44,,
1795197,D cerebrovascular,002 D cerebrovascular,135,Brasil,Ambos,Todas as idades (padronizado),1994,111.68,0,0,2,1,19941
1795280,Esquistossomose,092 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),1999,0.46,0,0,92,,
1795454,Febre tifóide e paratifóide,121 Febre tifóide e paratifóide,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.01,0,0,121,,
1795486,Câncer de ovário,053 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),2009,2.04,0,0,53,,
1795491,Esquistossomose,100 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.23,0,0,100,,
1795820,Câ da vesícula biliar e das vias biliares,046 Câ da vesícula biliar e das vias biliares,135,Brasil,Ambos,Todas as idades (padronizado),2007,2.62,0,0,46,,
1795859,D vascular periférica,082 D vascular periférica,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.87,0,0,82,,
1795929,Síndrome de morte súbita infantil,107 Síndrome de morte súbita infantil,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.15,0,0,107,,
1795969,Sarampo,118 Sarampo,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.07,0,0,118,,
1796234,Desnutrição protéico-calórica,025 Desnutrição protéico-calórica,135,Brasil,Ambos,Todas as idades (padronizado),2005,5.61,0,0,25,,
1796531,Mieloma múltiplo,064 Mieloma múltiplo,135,Brasil,Ambos,Todas as idades (padronizado),2007,1.44,0,0,64,,
1796595,Câncer de bexiga,049 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2007,2.34,0,0,49,,
1796757,Ds biliares e da vesícula biliar,041 Ds biliares e da vesícula biliar,135,Brasil,Ambos,Todas as idades (padronizado),2013,2.93,0,0,41,,
1796763,Transtornos do período neonatal,007 Transtornos do período neonatal,135,Brasil,Ambos,Todas as idades (padronizado),2002,28.2,0,0,7,1,20021
1796822,Câncer de lábio e cavidade oral,049 Câncer de lábio e cavidade oral,135,Brasil,Ambos,Todas as idades (padronizado),2001,2.5,0,0,49,,
1796863,Linfoma não Hodgkin,042 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),2001,3.2,0,0,42,,
1796918,Mieloma múltiplo,070 Mieloma múltiplo,135,Brasil,Ambos,Todas as idades (padronizado),1997,1.3,0,0,70,,
1796937,Câncer de testículo,110 Câncer de testículo,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.14,0,0,110,,
1797123,Câncer de bexiga,051 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),2001,2.42,0,0,51,,
1797128,Câncer de próstata,017 Câncer de próstata,135,Brasil,Ambos,Todas as idades (padronizado),2014,9.08,0,0,17,,
1797252,Varicela e herpes zoster,103 Varicela e herpes zoster,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.22,0,0,103,,
1797259,Efeitos adversos de tratamento médico,062 Efeitos adversos de tratamento médico,135,Brasil,Ambos,Todas as idades (padronizado),2006,1.63,0,0,62,,
1797478,Câncer de pele não melanoma,069 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2005,1.23,0,0,69,,
1797757,Mesotelioma,094 Mesotelioma,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.36,0,0,94,,
1797527,Esquistossomose,091 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.5,0,0,91,,
1797562,Salmonella não tifoide invasiva (iNTS),106 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),1995,0.19,0,0,106,,
1797724,Salmonella não tifoide invasiva (iNTS),109 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),2009,0.15,0,0,109,,
1797831,Ds diarreicas,037 Ds diarreicas,135,Brasil,Ambos,Todas as idades (padronizado),2014,3.66,0,0,37,,
1797857,Conflict and terrorism,128 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2017,0,0,0,128,,
1797934,Infecções por nematóides intestinais,123 Infecções por nematóides intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2011,0.01,0,0,123,,
1798009,Out ds digestivas,055 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),2000,2.05,0,0,55,,
1798120,D de Chagas,040 D de Chagas,135,Brasil,Ambos,Todas as idades (padronizado),2006,3.49,0,0,40,,
1798167,Câncer de bexiga,050 Câncer de bexiga,135,Brasil,Ambos,Todas as idades (padronizado),1993,2.57,0,0,50,,
1798252,D cardíaca valvular não reumática,055 D cardíaca valvular não reumática,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.78,0,0,55,,
1798296,Câncer cervical,028 Câncer cervical,135,Brasil,Ambos,Todas as idades (padronizado),1992,6.62,0,0,28,,
1798485,Apendicite,088 Apendicite,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.64,0,0,88,,
1798524,Alzheimer e outras demências,005 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),1999,38.12,0,0,5,1,19991
1798525,Out ferimentos não intencionais,057 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),2001,1.97,0,0,57,,
1798642,Out ferimentos não intencionais,058 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),2003,1.85,0,0,58,,
1798788,Calor ambiental e exposição ao frio,097 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.37,0,0,97,,
1798915,Transtornos relacionados ao uso de drogas,095 Transtornos relacionados ao uso de drogas,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.46,0,0,95,,
1798931,Outras neoplasias malignas,027 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2016,4.94,0,0,27,,
1799027,Câncer de mama,020 Câncer de mama,135,Brasil,Ambos,Todas as idades (padronizado),2016,8.14,0,0,20,,
1799100,D de Chagas,040 D de Chagas,135,Brasil,Ambos,Todas as idades (padronizado),2007,3.35,0,0,40,,
1799172,Infecções por nematóides intestinais,124 Infecções por nematóides intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.01,0,0,124,,
1799182,Out ferimentos não intencionais,059 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),2013,1.5,0,0,59,,
1799312,Outro câncer da faringe,065 Outro câncer da faringe,135,Brasil,Ambos,Todas as idades (padronizado),1994,1.67,0,0,65,,
1799406,Câncer de lábio e cavidade oral,051 Câncer de lábio e cavidade oral,135,Brasil,Ambos,Todas as idades (padronizado),1994,2.5,0,0,51,,
1799653,Esquistossomose,095 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.33,0,0,95,,
1799696,"Incêndio, calor e substâncias quentes","067 Incêndio, calor e substâncias quentes",135,Brasil,Ambos,Todas as idades (padronizado),2001,1.35,0,0,67,,
1799918,Out ds digestivas,057 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),1995,2.09,0,0,57,,
1799991,Violência interpessoal,006 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),2005,28.57,0,0,6,1,20051
1800168,Leishmaniose,092 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.43,0,0,92,,
1800257,Meningite,033 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),1994,5.55,0,0,33,,
1800324,Íleo paralítico e obstrução intestinal,043 Íleo paralítico e obstrução intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2008,3.11,0,0,43,,
1800626,Câncer de estômago,016 Câncer de estômago,135,Brasil,Ambos,Todas as idades (padronizado),2014,9.63,0,0,16,,
1800628,D reumática cardíaca,068 D reumática cardíaca,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.22,0,0,68,,
1800652,Câncer de fígado,032 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),2005,4.69,0,0,32,,
1800703,Hepatite,084 Hepatite,135,Brasil,Ambos,Todas as idades (padronizado),2003,0.72,0,0,84,,
1800883,Malária,099 Malária,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.43,0,0,99,,
1800993,Distúrbios alimentares,132 Distúrbios alimentares,135,Brasil,Ambos,Todas as idades (padronizado),1991,0,0,0,132,,
1801257,Alzheimer e outras demências,004 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),2009,34.88,0,0,4,1,20091
1801347,D de Chagas,028 D de Chagas,135,Brasil,Ambos,Todas as idades (padronizado),1995,5.92,0,0,28,,
1801516,Outras neoplasias malignas,026 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2013,4.95,0,0,26,,
1801614,Exposição a forças mecânicas,063 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),1997,1.65,0,0,63,,
1801640,Afogamento,029 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),1997,5.45,0,0,29,,
1801643,D inflamatória intestinal,096 D inflamatória intestinal,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.47,0,0,96,,
1801683,Dengue,121 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.02,0,0,121,,
1801749,Infeções de vias aéreas superiores,114 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.05,0,0,114,,
1802001,D de Chagas,028 D de Chagas,135,Brasil,Ambos,Todas as idades (padronizado),1993,6.53,0,0,28,,
1801767,Salmonella não tifoide invasiva (iNTS),106 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),1994,0.19,0,0,106,,
1801820,Doenças do aparelho digestivo alto,031 Doenças do aparelho digestivo alto,135,Brasil,Ambos,Todas as idades (padronizado),1995,5.62,0,0,31,,
1801838,Out ds cardiovasculares e circulatórias,022 Out ds cardiovasculares e circulatórias,135,Brasil,Ambos,Todas as idades (padronizado),2009,6.52,0,0,22,,
1802047,Transtornos relacionados ao uso de drogas,093 Transtornos relacionados ao uso de drogas,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.52,0,0,93,,
1802087,Exposição a forças mecânicas,061 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),1990,2.07,0,0,61,,
1802088,Glomerulonefrite aguda,119 Glomerulonefrite aguda,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.03,0,0,119,,
1802122,Doenças de pele bacterianas,067 Doenças de pele bacterianas,135,Brasil,Ambos,Todas as idades (padronizado),1991,1.51,0,0,67,,
1802322,Câ da vesícula biliar e das vias biliares,047 Câ da vesícula biliar e das vias biliares,135,Brasil,Ambos,Todas as idades (padronizado),2016,2.33,0,0,47,,
1802450,Cisticercose,116 Cisticercose,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.11,0,0,116,,
